1620468362.803		40116	18934	35	21011	136	39848	18	0	71	0
1620468362.908		47946	21809	100	25633	404	47283	18	0	71	0
1620468363.012		37370	20798	103	16198	271	36778	18	0	71	0
1620468363.117		57238	20532	35	36199	472	56637	18	0	71	0
1620468363.221		41895	16474	80	24960	381	41241	18	0	71	0
1620468363.326		41275	20776	30	20332	137	41022	18	0	71	0
1620468363.430		38766	17585	84	20669	428	38015	18	0	71	0
1620468363.534		60220	41425	83	18360	352	59545	18	0	71	0
1620468363.638		57436	30865	102	25992	477	56644	18	0	71	0
1620468363.743		45307	26063	89	18996	159	44883	18	0	71	0
1620468363.847		61047	16433	40	44107	467	60421	18	0	71	0
1620468363.951		44545	17968	82	26103	392	43871	18	0	71	0
1620468364.055		37548	18436	44	18897	171	37218	18	0	71	0
1620468364.159		58669	42982	54	15463	170	58343	18	0	71	0
1620468364.263		40012	19585	48	20201	178	39691	18	0	71	0
1620468364.367		44158	20625	82	23087	364	43473	18	0	71	0
1620468364.471		61422	27769	87	33190	376	60764	18	0	71	0
1620468364.574		40943	18446	78	22073	346	40332	18	0	71	0
1620468364.678		40491	19437	75	20626	353	39866	18	0	71	0
1620468364.781		161812	138705	65	22654	388	161186	18	0	71	0
1620468364.886		57205	34357	56	22470	322	56716	18	0	71	0
1620468365.093		41025	19853	81	20671	420	40337	18	0	71	0
1620468365.196		105790	15916	88	89616	170	105346	18	0	71	0
1620468365.300		37432	16750	26	20509	147	37158	18	0	71	0
1620468365.403		138025	19702	100	117833	390	137393	18	0	71	0
1620468365.506		56816	33786	102	22581	347	56172	18	0	71	0
1620468365.610		47913	28920	97	18491	405	47212	18	0	71	0
1620468365.713		41684	19779	80	21445	380	41027	18	0	71	0
1620468365.816		40357	17260	31	22694	372	39845	18	0	71	0
1620468365.919		47796	18902	76	28433	385	47136	18	0	71	0
1620468366.022		36636	15602	104	20555	375	35952	18	0	71	0
1620468366.125		62718	42908	102	19340	368	62051	18	0	71	0
1620468366.228		40848	20072	77	20323	376	40208	18	0	71	0
1620468366.331		37803	17155	28	20462	158	37533	18	0	71	0
1620468366.433		45123	20151	77	24487	408	44442	18	0	71	0
1620468366.536		45543	16890	126	28142	385	44826	18	0	71	0
1620468366.639		45650	24130	110	21033	377	44948	18	0	71	0
1620468366.741		42654	24303	88	18011	252	42088	18	0	71	0
1620468366.844		40242	18681	31	21354	176	39948	18	0	71	0
1620468366.946		37848	16877	25	20805	141	37595	18	0	71	0
1620468367.048		42670	20281	28	22224	137	42435	18	0	71	0
1620468367.151		40761	16030	31	24456	244	40353	18	0	71	0
1620468367.254		39677	18835	29	20669	144	39419	18	0	71	0
1620468367.356		72431	54338	31	17924	138	72186	18	0	71	0
1620468367.458		40248	19447	27	20640	134	40019	18	0	71	0
1620468367.560		38530	18318	40	19979	193	38205	18	0	71	0
1620468367.663		40660	20053	36	20401	170	40352	18	0	71	0
1620468367.765		39234	17424	77	21359	374	38608	18	0	71	0
1620468367.867		31411	15774	80	15189	368	30778	18	0	71	0
1620468367.969		133304	20391	78	112407	428	132584	18	0	71	0
1620468364.989		3130025	3112070	100	17532	323	3129418	18	0	71	0
1620468368.071		57702	30607	74	26742	279	57167	18	0	71	0
1620468368.173		40474	19837	31	20478	128	40218	18	0	71	0
1620468368.273		40238	19577	76	20225	360	39664	18	0	71	0
1620468368.375		38376	17327	79	20593	377	37731	18	0	71	0
1620468368.478		36133	19674	78	15931	450	35410	18	0	71	0
1620468368.579		39289	18957	79	19756	497	38516	18	0	71	0
1620468368.681		53072	34548	79	18046	399	52365	18	0	71	0
1620468368.783		40396	20507	31	19709	149	40123	18	0	71	0
1620468368.884		35791	18427	79	16870	415	35113	18	0	71	0
1620468368.986		41443	21587	78	19414	364	40816	18	0	71	0
1620468369.087		41184	16731	85	23992	376	40517	18	0	71	0
1620468369.188		34929	18955	38	15800	136	34659	18	0	71	0
1620468369.290		59266	40602	74	18108	482	58552	18	0	71	0
1620468369.391		40058	16676	79	22934	369	39423	18	0	71	0
1620468369.492		37309	16349	82	20463	415	36595	18	0	71	0
1620468369.593		40270	19525	89	20192	464	39512	18	0	71	0
1620468369.694		67661	19298	80	48130	153	67236	18	0	71	0
1620468369.794		39745	17725	35	21496	489	39036	18	0	71	0
1620468369.896		137363	16711	81	119663	908	136185	18	0	71	0
1620468369.997		56051	35310	93	20204	444	55312	18	0	71	0
1620468370.097		48322	20819	81	27041	381	47670	18	0	71	0
1620468370.199		39735	19690	36	19860	149	39448	18	0	71	0
1620468370.300		45223	17500	79	27274	370	44576	18	0	71	0
1620468370.401		41995	17706	89	23818	382	41319	18	0	71	0
1620468370.501		37160	16709	103	19854	494	36361	18	0	71	0
1620468370.601		57058	35698	105	20848	407	56295	18	0	71	0
1620468370.701		44470	16203	27	28082	158	44206	18	0	71	0
1620468370.803		40846	19214	60	21122	450	40140	18	0	71	0
1620468370.903		41022	19975	92	20477	478	40253	18	0	71	0
1620468371.004		38675	18144	84	20057	390	38011	18	0	71	0
1620468371.104		40255	18974	103	20702	476	39431	18	0	71	0
1620468371.305		38245	17490	77	20236	442	37531	18	0	71	0
1620468371.405		33332	17184	75	15697	376	32674	18	0	71	0
1620468371.505		33690	17531	73	15618	468	32977	18	0	71	0
1620468371.605		38388	17603	86	20257	442	37651	18	0	71	0
1620468371.705		38055	17030	34	20623	368	37553	18	0	71	0
1620468371.204		3088537	3063482	39	24679	337	3088065	18	0	71	0
